"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene"
155.301452517981,3.47536441591073,0.386462694080047,8.99275523652713,2.41108773652976e-19,1.33329803097128e-16,"LINC01559"
7392.20164325866,-1.04171961285262,0.115933061785356,-8.98552662036395,2.57498166792849e-19,1.38544452849423e-16,"RPL39"
3541.1452225361,-0.673581630018735,0.0749620285344864,-8.98563770467941,2.57238165533601e-19,1.38544452849423e-16,"NSA2"
63.5640273737306,2.53080451349358,0.282008907369028,8.97420062757751,2.85416704973197e-19,1.51518214780104e-16,"CYP2C9"
83440.6586778761,-1.09712163287526,0.122330009730051,-8.96854038756565,3.00469569853202e-19,1.57410472680332e-16,"RPS18"
15137.1507840015,-0.920849787264882,0.102933867973036,-8.94603307344964,3.68486705561315e-19,1.90536340024984e-16,"EEF1B2"
16.7569038680395,2.3653584745885,0.264522103918037,8.94200688544883,3.82165776588776e-19,1.95076030703617e-16,"AC108751.5"
34.1048408522709,-2.86581664335723,0.320539862965457,-8.94059358746921,3.87085478286973e-19,1.95086181240454e-16,"CALCB"
18348.6438052564,-1.72612687694376,0.193809604583526,-8.90630204139263,5.27630518573646e-19,2.62595113712621e-16,"HOPX"
165.102814483252,1.7359773734165,0.196551312141994,8.83218409736374,1.02651310842415e-18,5.04575548295157e-16,"HOXB6"
103.369426794571,2.18007343028858,0.246984569434927,8.82675964444393,1.07752021483987e-18,5.23188626266459e-16,"CHST4"
983.62325911663,-0.716022319308043,0.0812549151150347,-8.81204931780867,1.22878540958756e-18,5.89446880514802e-16,"MRPS36"
239.805339792819,-2.40224517207693,0.272874738100464,-8.80347220413087,1.32647037707537e-18,6.28731167419712e-16,"NPAS3"
190.564141103105,2.63262816757027,0.299237133893345,8.79779903422213,1.39525616964798e-18,6.53554404641579e-16,"LINC01133"
146.538759868166,1.53557185067409,0.174929943041408,8.77821043085004,1.66096287841361e-18,7.68967872139976e-16,"HR"
121.196944540803,1.79493393448625,0.205377423921016,8.73968472394778,2.33761865345805e-18,1.06979639870612e-15,"SULT1B1"
16972.6962641128,-1.75208645068575,0.200708807050103,-8.72949461678771,2.55813130490779e-18,1.15740906710118e-15,"ODC1"
126.147747174423,-4.44429455470238,0.509288975227589,-8.726469197014,2.62746872680041e-18,1.17542322873661e-15,"AL359704.2"
23.0737363470398,-3.66601996604245,0.423820235761129,-8.64994083979668,5.15261350732397e-18,2.27945896437893e-15,"AC083809.1"
1030.41789932019,-0.618722632214959,0.0717153756109021,-8.62747530699541,6.27210719115441e-18,2.74421920676718e-15,"MRPL22"
83909.3200730725,-3.42761312230955,0.398494884632544,-8.60139804672824,7.87508411054696e-18,3.40811384631986e-15,"PGC"
26296.9643450616,-0.954443222480758,0.111334478484543,-8.57275513814232,1.01038184607596e-17,4.3256293765069e-15,"RPS7"
76053.0838073596,-0.842192368856121,0.098313780796621,-8.56637148965251,1.06796962205866e-17,4.52353303215591e-15,"TPT1"
2018.52592063268,-0.648060811477787,0.0756673261107569,-8.56460568633281,1.08446323118403e-17,4.54504247890444e-15,"SELENOK"
10.3280378592687,-3.36365651242263,0.393618087435489,-8.54548258779878,1.28000260885442e-17,5.30867748661862e-15,"RNU4-1"
2063.36181290185,-0.691256771903005,0.0810933744218587,-8.52420776458252,1.53859240539945e-17,6.31536666195662e-15,"EAPP"
323.393672345543,1.84193709919474,0.216751622998254,8.49791606501408,1.93024598128871e-17,7.84211670867447e-15,"RFLNA"
28828.6867268948,-0.793783069873781,0.0939719701254104,-8.44701956141217,2.9883367233579e-17,1.17802600634153e-14,"RPL10A"
2804.80905159675,-0.612185315266641,0.0724663161086254,-8.44786030448944,2.96690081604585e-17,1.17802600634153e-14,"PPA2"
